wikidata_uri,codistat
http://www.wikidata.org/entity/Q6274,014061
http://www.wikidata.org/entity/Q40703,014062
http://www.wikidata.org/entity/Q40880,014063
http://www.wikidata.org/entity/Q39204,014064
http://www.wikidata.org/entity/Q39794,014065
http://www.wikidata.org/entity/Q40868,014066
http://www.wikidata.org/entity/Q39281,014067
http://www.wikidata.org/entity/Q39808,014068
http://www.wikidata.org/entity/Q39447,014069
http://www.wikidata.org/entity/Q41072,014070
http://www.wikidata.org/entity/Q40106,014071
http://www.wikidata.org/entity/Q40277,014072
http://www.wikidata.org/entity/Q39438,014073
http://www.wikidata.org/entity/Q40902,014074
http://www.wikidata.org/entity/Q39288,014075
http://www.wikidata.org/entity/Q39802,014076
http://www.wikidata.org/entity/Q39498,014077
http://www.wikidata.org/entity/Q39720,014078
http://www.wikidata.org/entity/Q42777,015002
http://www.wikidata.org/entity/Q42896,015005
http://www.wikidata.org/entity/Q42900,015007
http://www.wikidata.org/entity/Q42796,015009
http://www.wikidata.org/entity/Q42916,015010
http://www.wikidata.org/entity/Q42991,015011
http://www.wikidata.org/entity/Q42907,015012
http://www.wikidata.org/entity/Q42903,015014
http://www.wikidata.org/entity/Q42915,015015
http://www.wikidata.org/entity/Q42110,015016
http://www.wikidata.org/entity/Q42914,015019
http://www.wikidata.org/entity/Q42919,015022
http://www.wikidata.org/entity/Q43029,015024
http://www.wikidata.org/entity/Q42499,015026
http://www.wikidata.org/entity/Q12066,015027
http://www.wikidata.org/entity/Q42898,015032
http://www.wikidata.org/entity/Q42905,015035
http://www.wikidata.org/entity/Q42971,015036
http://www.wikidata.org/entity/Q42582,015038
http://www.wikidata.org/entity/Q42509,015040
http://www.wikidata.org/entity/Q42577,015041
http://www.wikidata.org/entity/Q42435,015042
http://www.wikidata.org/entity/Q42416,015044
http://www.wikidata.org/entity/Q581,015046
http://www.wikidata.org/entity/Q42506,015050
http://www.wikidata.org/entity/Q42115,015051
http://www.wikidata.org/entity/Q42363,015055
http://www.wikidata.org/entity/Q42624,015058
http://www.wikidata.org/entity/Q42613,015059
http://www.wikidata.org/entity/Q42441,015060
http://www.wikidata.org/entity/Q42465,015061
http://www.wikidata.org/entity/Q42925,015062
http://www.wikidata.org/entity/Q185619,015070
http://www.wikidata.org/entity/Q42396,015071
http://www.wikidata.org/entity/Q42507,015072
http://www.wikidata.org/entity/Q42974,015074
http://www.wikidata.org/entity/Q42811,015076
http://www.wikidata.org/entity/Q43007,015077
http://www.wikidata.org/entity/Q42830,015078
http://www.wikidata.org/entity/Q42906,015081
http://www.wikidata.org/entity/Q42414,015082
http://www.wikidata.org/entity/Q42924,015085
http://www.wikidata.org/entity/Q42393,015086
http://www.wikidata.org/entity/Q42133,015087
http://www.wikidata.org/entity/Q42423,015093
http://www.wikidata.org/entity/Q42975,015096
http://www.wikidata.org/entity/Q42269,015097
http://www.wikidata.org/entity/Q42972,015098
http://www.wikidata.org/entity/Q42580,015099
http://www.wikidata.org/entity/Q42417,015101
http://www.wikidata.org/entity/Q42169,015103
http://www.wikidata.org/entity/Q42291,015105
http://www.wikidata.org/entity/Q42993,015106
http://www.wikidata.org/entity/Q43055,015108
http://www.wikidata.org/entity/Q42986,015110
http://www.wikidata.org/entity/Q42494,015112
http://www.wikidata.org/entity/Q42575,015113
http://www.wikidata.org/entity/Q43085,015114
http://www.wikidata.org/entity/Q42422,015115
http://www.wikidata.org/entity/Q43026,015116
http://www.wikidata.org/entity/Q42782,015118
http://www.wikidata.org/entity/Q42513,015122
http://www.wikidata.org/entity/Q43008,015125
http://www.wikidata.org/entity/Q42595,015130
http://www.wikidata.org/entity/Q42579,015131
http://www.wikidata.org/entity/Q42243,015134
http://www.wikidata.org/entity/Q42536,015136
http://www.wikidata.org/entity/Q42420,015139
http://www.wikidata.org/entity/Q42932,015140
http://www.wikidata.org/entity/Q42940,015142
http://www.wikidata.org/entity/Q42987,015144
http://www.wikidata.org/entity/Q490,015146
http://www.wikidata.org/entity/Q42241,015150
http://www.wikidata.org/entity/Q42532,015151
http://www.wikidata.org/entity/Q42496,015154
http://www.wikidata.org/entity/Q42432,015155
http://www.wikidata.org/entity/Q42399,015157
http://www.wikidata.org/entity/Q42413,015158
http://www.wikidata.org/entity/Q42997,015159
http://www.wikidata.org/entity/Q42535,015164
http://www.wikidata.org/entity/Q42434,015165
http://www.wikidata.org/entity/Q42783,015166
http://www.wikidata.org/entity/Q42411,015167
http://www.wikidata.org/entity/Q42629,015168
http://www.wikidata.org/entity/Q42922,015169
http://www.wikidata.org/entity/Q42996,015170
http://www.wikidata.org/entity/Q43028,015171
http://www.wikidata.org/entity/Q42520,015172
http://www.wikidata.org/entity/Q42999,015173
http://www.wikidata.org/entity/Q42785,015175
http://www.wikidata.org/entity/Q42459,015176
http://www.wikidata.org/entity/Q42429,015177
http://www.wikidata.org/entity/Q42409,015178
http://www.wikidata.org/entity/Q42457,015179
http://www.wikidata.org/entity/Q42518,015181
http://www.wikidata.org/entity/Q42784,015182
http://www.wikidata.org/entity/Q42510,015183
http://www.wikidata.org/entity/Q42526,015184
http://www.wikidata.org/entity/Q42528,015185
http://www.wikidata.org/entity/Q42426,015188
http://www.wikidata.org/entity/Q42794,015189
http://www.wikidata.org/entity/Q42404,015191
http://www.wikidata.org/entity/Q42192,015192
http://www.wikidata.org/entity/Q43039,015194
http://www.wikidata.org/entity/Q42911,015195
http://www.wikidata.org/entity/Q43045,015200
http://www.wikidata.org/entity/Q42815,015201
http://www.wikidata.org/entity/Q42287,015202
http://www.wikidata.org/entity/Q42990,015204
http://www.wikidata.org/entity/Q42902,015205
http://www.wikidata.org/entity/Q43079,015206
http://www.wikidata.org/entity/Q43005,015209
http://www.wikidata.org/entity/Q42553,015210
http://www.wikidata.org/entity/Q43042,015211
http://www.wikidata.org/entity/Q42275,015213
http://www.wikidata.org/entity/Q42268,015219
http://www.wikidata.org/entity/Q42946,015220
http://www.wikidata.org/entity/Q43090,015221
http://www.wikidata.org/entity/Q42514,015222
http://www.wikidata.org/entity/Q42170,015224
http://www.wikidata.org/entity/Q42984,015226
http://www.wikidata.org/entity/Q43043,015229
http://www.wikidata.org/entity/Q42612,015230
http://www.wikidata.org/entity/Q42988,015236
http://www.wikidata.org/entity/Q42994,015237
http://www.wikidata.org/entity/Q42419,015242
http://www.wikidata.org/entity/Q42791,015243
http://www.wikidata.org/entity/Q42512,015244
http://www.wikidata.org/entity/Q43057,015247
http://www.wikidata.org/entity/Q42271,015248
http://www.wikidata.org/entity/Q42825,015249
http://www.wikidata.org/entity/Q11494,015250
http://www.wikidata.org/entity/Q61641552,015251
http://www.wikidata.org/entity/Q95052,016001
http://www.wikidata.org/entity/Q95053,016002
http://www.wikidata.org/entity/Q95054,016003
http://www.wikidata.org/entity/Q53489,016004
http://www.wikidata.org/entity/Q95065,016005
http://www.wikidata.org/entity/Q95060,016006
http://www.wikidata.org/entity/Q95062,016007
http://www.wikidata.org/entity/Q95066,016008
http://www.wikidata.org/entity/Q95067,016009
http://www.wikidata.org/entity/Q95069,016010
http://www.wikidata.org/entity/Q95071,016011
http://www.wikidata.org/entity/Q95073,016012
http://www.wikidata.org/entity/Q95075,016013
http://www.wikidata.org/entity/Q95078,016014
http://www.wikidata.org/entity/Q95079,016015
http://www.wikidata.org/entity/Q95082,016016
http://www.wikidata.org/entity/Q95085,016017
http://www.wikidata.org/entity/Q99961,016018
http://www.wikidata.org/entity/Q99962,016019
http://www.wikidata.org/entity/Q99963,016020
http://www.wikidata.org/entity/Q99964,016021
http://www.wikidata.org/entity/Q99965,016022
http://www.wikidata.org/entity/Q99966,016023
http://www.wikidata.org/entity/Q628,016024
http://www.wikidata.org/entity/Q99967,016025
http://www.wikidata.org/entity/Q99968,016026
http://www.wikidata.org/entity/Q99969,016027
http://www.wikidata.org/entity/Q99970,016028
http://www.wikidata.org/entity/Q99971,016029
http://www.wikidata.org/entity/Q99973,016030
http://www.wikidata.org/entity/Q99978,016031
http://www.wikidata.org/entity/Q99979,016032
http://www.wikidata.org/entity/Q99980,016033
http://www.wikidata.org/entity/Q99981,016034
http://www.wikidata.org/entity/Q99983,016035
http://www.wikidata.org/entity/Q99985,016036
http://www.wikidata.org/entity/Q99986,016037
http://www.wikidata.org/entity/Q99987,016038
http://www.wikidata.org/entity/Q100015,016040
http://www.wikidata.org/entity/Q100016,016041
http://www.wikidata.org/entity/Q100018,016042
http://www.wikidata.org/entity/Q100123,016043
http://www.wikidata.org/entity/Q100125,016044
http://www.wikidata.org/entity/Q100128,016046
http://www.wikidata.org/entity/Q100129,016047
http://www.wikidata.org/entity/Q100133,016048
http://www.wikidata.org/entity/Q100135,016049
http://www.wikidata.org/entity/Q100137,016050
http://www.wikidata.org/entity/Q100141,016051
http://www.wikidata.org/entity/Q100143,016052
http://www.wikidata.org/entity/Q100145,016053
http://www.wikidata.org/entity/Q100149,016055
http://www.wikidata.org/entity/Q100151,016056
http://www.wikidata.org/entity/Q100153,016057
http://www.wikidata.org/entity/Q100155,016058
http://www.wikidata.org/entity/Q100158,016059
http://www.wikidata.org/entity/Q100161,016060
http://www.wikidata.org/entity/Q100162,016061
http://www.wikidata.org/entity/Q100167,016062
http://www.wikidata.org/entity/Q100165,016063
http://www.wikidata.org/entity/Q100170,016064
http://www.wikidata.org/entity/Q100192,016065
http://www.wikidata.org/entity/Q100193,016066
http://www.wikidata.org/entity/Q100195,016067
http://www.wikidata.org/entity/Q100199,016068
http://www.wikidata.org/entity/Q100347,016069
http://www.wikidata.org/entity/Q100354,016070
http://www.wikidata.org/entity/Q100358,016071
http://www.wikidata.org/entity/Q100361,016072
http://www.wikidata.org/entity/Q100365,016073
http://www.wikidata.org/entity/Q100368,016074
http://www.wikidata.org/entity/Q100371,016075
http://www.wikidata.org/entity/Q100373,016076
http://www.wikidata.org/entity/Q100388,016077
http://www.wikidata.org/entity/Q100391,016078
http://www.wikidata.org/entity/Q100394,016079
http://www.wikidata.org/entity/Q100396,016080
http://www.wikidata.org/entity/Q100404,016081
http://www.wikidata.org/entity/Q100407,016082
http://www.wikidata.org/entity/Q100413,016083
http://www.wikidata.org/entity/Q100428,016084
http://www.wikidata.org/entity/Q100420,016085
http://www.wikidata.org/entity/Q100423,016086
http://www.wikidata.org/entity/Q100439,016087
http://www.wikidata.org/entity/Q16912,016088
http://www.wikidata.org/entity/Q100654,016089
http://www.wikidata.org/entity/Q100666,016090
http://www.wikidata.org/entity/Q101028,016091
http://www.wikidata.org/entity/Q101032,016092
http://www.wikidata.org/entity/Q101036,016093
http://www.wikidata.org/entity/Q101039,016094
http://www.wikidata.org/entity/Q101042,016096
http://www.wikidata.org/entity/Q101045,016097
http://www.wikidata.org/entity/Q101048,016098
http://www.wikidata.org/entity/Q101053,016099
http://www.wikidata.org/entity/Q101057,016100
http://www.wikidata.org/entity/Q101060,016101
http://www.wikidata.org/entity/Q101063,016102
http://www.wikidata.org/entity/Q101067,016103
http://www.wikidata.org/entity/Q101073,016104
http://www.wikidata.org/entity/Q101077,016105
http://www.wikidata.org/entity/Q101082,016106
http://www.wikidata.org/entity/Q101109,016107
http://www.wikidata.org/entity/Q101112,016108
http://www.wikidata.org/entity/Q101115,016109
http://www.wikidata.org/entity/Q101117,016110
http://www.wikidata.org/entity/Q101130,016111
http://www.wikidata.org/entity/Q101139,016113
http://www.wikidata.org/entity/Q101142,016114
http://www.wikidata.org/entity/Q101145,016115
http://www.wikidata.org/entity/Q101148,016116
http://www.wikidata.org/entity/Q101151,016117
http://www.wikidata.org/entity/Q101155,016118
http://www.wikidata.org/entity/Q101158,016119
http://www.wikidata.org/entity/Q101161,016120
http://www.wikidata.org/entity/Q101179,016121
http://www.wikidata.org/entity/Q101182,016122
http://www.wikidata.org/entity/Q101187,016123
http://www.wikidata.org/entity/Q101190,016124
http://www.wikidata.org/entity/Q101194,016125
http://www.wikidata.org/entity/Q101196,016126
http://www.wikidata.org/entity/Q101199,016127
http://www.wikidata.org/entity/Q101202,016128
http://www.wikidata.org/entity/Q101205,016129
http://www.wikidata.org/entity/Q101208,016130
http://www.wikidata.org/entity/Q101224,016131
http://www.wikidata.org/entity/Q101226,016132
http://www.wikidata.org/entity/Q101229,016133
http://www.wikidata.org/entity/Q101236,016134
http://www.wikidata.org/entity/Q101239,016135
http://www.wikidata.org/entity/Q101242,016136
http://www.wikidata.org/entity/Q101248,016137
http://www.wikidata.org/entity/Q101251,016139
http://www.wikidata.org/entity/Q101255,016140
http://www.wikidata.org/entity/Q101258,016141
http://www.wikidata.org/entity/Q101262,016142
http://www.wikidata.org/entity/Q101264,016143
http://www.wikidata.org/entity/Q101269,016144
http://www.wikidata.org/entity/Q101291,016145
http://www.wikidata.org/entity/Q101295,016146
http://www.wikidata.org/entity/Q101298,016147
http://www.wikidata.org/entity/Q101301,016148
http://www.wikidata.org/entity/Q101304,016149
http://www.wikidata.org/entity/Q101309,016150
http://www.wikidata.org/entity/Q101312,016151
http://www.wikidata.org/entity/Q101315,016152
http://www.wikidata.org/entity/Q101318,016153
http://www.wikidata.org/entity/Q101346,016154
http://www.wikidata.org/entity/Q101350,016155
http://www.wikidata.org/entity/Q101355,016156
http://www.wikidata.org/entity/Q101358,016157
http://www.wikidata.org/entity/Q101364,016158
http://www.wikidata.org/entity/Q101369,016159
http://www.wikidata.org/entity/Q101372,016160
http://www.wikidata.org/entity/Q101377,016161
http://www.wikidata.org/entity/Q101379,016162
http://www.wikidata.org/entity/Q101382,016163
http://www.wikidata.org/entity/Q101388,016164
http://www.wikidata.org/entity/Q101409,016165
http://www.wikidata.org/entity/Q101413,016166
http://www.wikidata.org/entity/Q101416,016167
http://www.wikidata.org/entity/Q101423,016168
http://www.wikidata.org/entity/Q101428,016169
http://www.wikidata.org/entity/Q101426,016170
http://www.wikidata.org/entity/Q101433,016171
http://www.wikidata.org/entity/Q101466,016172
http://www.wikidata.org/entity/Q101470,016173
http://www.wikidata.org/entity/Q101474,016174
http://www.wikidata.org/entity/Q101477,016175
http://www.wikidata.org/entity/Q101481,016176
http://www.wikidata.org/entity/Q101484,016177
http://www.wikidata.org/entity/Q101500,016178
http://www.wikidata.org/entity/Q101503,016179
http://www.wikidata.org/entity/Q101507,016180
http://www.wikidata.org/entity/Q101510,016182
http://www.wikidata.org/entity/Q101512,016183
http://www.wikidata.org/entity/Q101515,016184
http://www.wikidata.org/entity/Q101519,016185
http://www.wikidata.org/entity/Q101522,016186
http://www.wikidata.org/entity/Q101526,016187
http://www.wikidata.org/entity/Q101545,016188
http://www.wikidata.org/entity/Q101548,016189
http://www.wikidata.org/entity/Q101551,016190
http://www.wikidata.org/entity/Q101557,016191
http://www.wikidata.org/entity/Q101560,016193
http://www.wikidata.org/entity/Q101563,016194
http://www.wikidata.org/entity/Q101566,016195
http://www.wikidata.org/entity/Q101569,016196
http://www.wikidata.org/entity/Q101572,016197
http://www.wikidata.org/entity/Q101576,016198
http://www.wikidata.org/entity/Q101580,016199
http://www.wikidata.org/entity/Q101585,016200
http://www.wikidata.org/entity/Q101590,016201
http://www.wikidata.org/entity/Q101612,016202
http://www.wikidata.org/entity/Q101616,016203
http://www.wikidata.org/entity/Q101620,016204
http://www.wikidata.org/entity/Q101623,016205
http://www.wikidata.org/entity/Q101628,016206
http://www.wikidata.org/entity/Q101631,016207
http://www.wikidata.org/entity/Q101634,016208
http://www.wikidata.org/entity/Q101637,016209
http://www.wikidata.org/entity/Q101641,016210
http://www.wikidata.org/entity/Q101645,016211
http://www.wikidata.org/entity/Q101648,016212
http://www.wikidata.org/entity/Q101651,016213
http://www.wikidata.org/entity/Q101654,016214
http://www.wikidata.org/entity/Q42748,016215
http://www.wikidata.org/entity/Q101661,016216
http://www.wikidata.org/entity/Q101663,016218
http://www.wikidata.org/entity/Q101685,016219
http://www.wikidata.org/entity/Q101690,016220
http://www.wikidata.org/entity/Q101693,016221
http://www.wikidata.org/entity/Q101696,016222
http://www.wikidata.org/entity/Q101699,016223
http://www.wikidata.org/entity/Q101702,016224
http://www.wikidata.org/entity/Q101706,016225
http://www.wikidata.org/entity/Q101709,016226
http://www.wikidata.org/entity/Q101713,016227
http://www.wikidata.org/entity/Q101718,016229
http://www.wikidata.org/entity/Q101721,016230
http://www.wikidata.org/entity/Q101724,016232
http://www.wikidata.org/entity/Q101744,016233
http://www.wikidata.org/entity/Q101747,016234
http://www.wikidata.org/entity/Q101750,016235
http://www.wikidata.org/entity/Q101753,016236
http://www.wikidata.org/entity/Q101756,016237
http://www.wikidata.org/entity/Q101759,016238
http://www.wikidata.org/entity/Q101763,016239
http://www.wikidata.org/entity/Q101770,016240
http://www.wikidata.org/entity/Q101766,016241
http://www.wikidata.org/entity/Q101773,016242
http://www.wikidata.org/entity/Q101780,016243
http://www.wikidata.org/entity/Q101783,016244
http://www.wikidata.org/entity/Q101810,016245
http://www.wikidata.org/entity/Q101812,016246
http://www.wikidata.org/entity/Q100436,016247
http://www.wikidata.org/entity/Q95059,016248
http://www.wikidata.org/entity/Q100410,016249
http://www.wikidata.org/entity/Q101232,016250
http://www.wikidata.org/entity/Q101588,016251
http://www.wikidata.org/entity/Q101554,016252
http://www.wikidata.org/entity/Q15711008,016253
http://www.wikidata.org/entity/Q103402,017001
http://www.wikidata.org/entity/Q103408,017002
http://www.wikidata.org/entity/Q103413,017003
http://www.wikidata.org/entity/Q103417,017004
http://www.wikidata.org/entity/Q103420,017005
http://www.wikidata.org/entity/Q103435,017006
http://www.wikidata.org/entity/Q103440,017007
http://www.wikidata.org/entity/Q103443,017008
http://www.wikidata.org/entity/Q103462,017009
http://www.wikidata.org/entity/Q103465,017010
http://www.wikidata.org/entity/Q103487,017011
http://www.wikidata.org/entity/Q103502,017012
http://www.wikidata.org/entity/Q103504,017013
http://www.wikidata.org/entity/Q103508,017014
http://www.wikidata.org/entity/Q103514,017015
http://www.wikidata.org/entity/Q103528,017016
http://www.wikidata.org/entity/Q103533,017017
http://www.wikidata.org/entity/Q103538,017018
http://www.wikidata.org/entity/Q103561,017019
http://www.wikidata.org/entity/Q103567,017020
http://www.wikidata.org/entity/Q103572,017021
http://www.wikidata.org/entity/Q103576,017022
http://www.wikidata.org/entity/Q103582,017023
http://www.wikidata.org/entity/Q103603,017024
http://www.wikidata.org/entity/Q103617,017025
http://www.wikidata.org/entity/Q103630,017026
http://www.wikidata.org/entity/Q103635,017027
http://www.wikidata.org/entity/Q103640,017028
http://www.wikidata.org/entity/Q6221,017029
http://www.wikidata.org/entity/Q103668,017030
http://www.wikidata.org/entity/Q103693,017031
http://www.wikidata.org/entity/Q103709,017032
http://www.wikidata.org/entity/Q103714,017033
http://www.wikidata.org/entity/Q103730,017034
http://www.wikidata.org/entity/Q103739,017035
http://www.wikidata.org/entity/Q103763,017036
http://www.wikidata.org/entity/Q103768,017037
http://www.wikidata.org/entity/Q103791,017038
http://www.wikidata.org/entity/Q103810,017039
http://www.wikidata.org/entity/Q103813,017040
http://www.wikidata.org/entity/Q103832,017041
http://www.wikidata.org/entity/Q103828,017042
http://www.wikidata.org/entity/Q103837,017043
http://www.wikidata.org/entity/Q103840,017044
http://www.wikidata.org/entity/Q103847,017045
http://www.wikidata.org/entity/Q103867,017046
http://www.wikidata.org/entity/Q103874,017047
http://www.wikidata.org/entity/Q103883,017048
http://www.wikidata.org/entity/Q103891,017049
http://www.wikidata.org/entity/Q103908,017050
http://www.wikidata.org/entity/Q103995,017051
http://www.wikidata.org/entity/Q103999,017052
http://www.wikidata.org/entity/Q104007,017053
http://www.wikidata.org/entity/Q104014,017054
http://www.wikidata.org/entity/Q104017,017055
http://www.wikidata.org/entity/Q104046,017056
http://www.wikidata.org/entity/Q104050,017057
http://www.wikidata.org/entity/Q104057,017058
http://www.wikidata.org/entity/Q104064,017059
http://www.wikidata.org/entity/Q104069,017060
http://www.wikidata.org/entity/Q104074,017061
http://www.wikidata.org/entity/Q104090,017062
http://www.wikidata.org/entity/Q104096,017063
http://www.wikidata.org/entity/Q104102,017064
http://www.wikidata.org/entity/Q104565,017065
http://www.wikidata.org/entity/Q104571,017066
http://www.wikidata.org/entity/Q104577,017067
http://www.wikidata.org/entity/Q104585,017068
http://www.wikidata.org/entity/Q104590,017069
http://www.wikidata.org/entity/Q104595,017070
http://www.wikidata.org/entity/Q104598,017071
http://www.wikidata.org/entity/Q104602,017072
http://www.wikidata.org/entity/Q104616,017073
http://www.wikidata.org/entity/Q104619,017074
http://www.wikidata.org/entity/Q104623,017075
http://www.wikidata.org/entity/Q104628,017076
http://www.wikidata.org/entity/Q104631,017077
http://www.wikidata.org/entity/Q104635,017078
http://www.wikidata.org/entity/Q104637,017079
http://www.wikidata.org/entity/Q104643,017080
http://www.wikidata.org/entity/Q104653,017081
http://www.wikidata.org/entity/Q104845,017082
http://www.wikidata.org/entity/Q104887,017083
http://www.wikidata.org/entity/Q104894,017084
http://www.wikidata.org/entity/Q104911,017085
http://www.wikidata.org/entity/Q104920,017086
http://www.wikidata.org/entity/Q104933,017087
http://www.wikidata.org/entity/Q104963,017088
http://www.wikidata.org/entity/Q104973,017089
http://www.wikidata.org/entity/Q104978,017090
http://www.wikidata.org/entity/Q105018,017091
http://www.wikidata.org/entity/Q105039,017092
http://www.wikidata.org/entity/Q105045,017093
http://www.wikidata.org/entity/Q105054,017094
http://www.wikidata.org/entity/Q105063,017095
http://www.wikidata.org/entity/Q105070,017096
http://www.wikidata.org/entity/Q105095,017097
http://www.wikidata.org/entity/Q105101,017098
http://www.wikidata.org/entity/Q105110,017099
http://www.wikidata.org/entity/Q105127,017100
http://www.wikidata.org/entity/Q105135,017101
http://www.wikidata.org/entity/Q105142,017102
http://www.wikidata.org/entity/Q105148,017103
http://www.wikidata.org/entity/Q105155,017104
http://www.wikidata.org/entity/Q105160,017105
http://www.wikidata.org/entity/Q105168,017106
http://www.wikidata.org/entity/Q105176,017107
http://www.wikidata.org/entity/Q105217,017108
http://www.wikidata.org/entity/Q105224,017109
http://www.wikidata.org/entity/Q105231,017110
http://www.wikidata.org/entity/Q105239,017111
http://www.wikidata.org/entity/Q105247,017112
http://www.wikidata.org/entity/Q105256,017113
http://www.wikidata.org/entity/Q105263,017114
http://www.wikidata.org/entity/Q105270,017115
http://www.wikidata.org/entity/Q105295,017116
http://www.wikidata.org/entity/Q105303,017117
http://www.wikidata.org/entity/Q105317,017118
http://www.wikidata.org/entity/Q105325,017119
http://www.wikidata.org/entity/Q105332,017120
http://www.wikidata.org/entity/Q105337,017121
http://www.wikidata.org/entity/Q105367,017122
http://www.wikidata.org/entity/Q105376,017123
http://www.wikidata.org/entity/Q105390,017124
http://www.wikidata.org/entity/Q105399,017125
http://www.wikidata.org/entity/Q105407,017126
http://www.wikidata.org/entity/Q105416,017127
http://www.wikidata.org/entity/Q105423,017128
http://www.wikidata.org/entity/Q111339,017129
http://www.wikidata.org/entity/Q111342,017130
http://www.wikidata.org/entity/Q111345,017131
http://www.wikidata.org/entity/Q111349,017132
http://www.wikidata.org/entity/Q111353,017133
http://www.wikidata.org/entity/Q111356,017134
http://www.wikidata.org/entity/Q111358,017135
http://www.wikidata.org/entity/Q111363,017136
http://www.wikidata.org/entity/Q111366,017137
http://www.wikidata.org/entity/Q111723,017138
http://www.wikidata.org/entity/Q111369,017139
http://www.wikidata.org/entity/Q111389,017140
http://www.wikidata.org/entity/Q111394,017141
http://www.wikidata.org/entity/Q111397,017142
http://www.wikidata.org/entity/Q111405,017143
http://www.wikidata.org/entity/Q111411,017144
http://www.wikidata.org/entity/Q111415,017145
http://www.wikidata.org/entity/Q111420,017146
http://www.wikidata.org/entity/Q111424,017147
http://www.wikidata.org/entity/Q111429,017148
http://www.wikidata.org/entity/Q111460,017149
http://www.wikidata.org/entity/Q111466,017150
http://www.wikidata.org/entity/Q111473,017151
http://www.wikidata.org/entity/Q111479,017152
http://www.wikidata.org/entity/Q111487,017153
http://www.wikidata.org/entity/Q111528,017155
http://www.wikidata.org/entity/Q111543,017156
http://www.wikidata.org/entity/Q111537,017157
http://www.wikidata.org/entity/Q111550,017158
http://www.wikidata.org/entity/Q111589,017159
http://www.wikidata.org/entity/Q111595,017160
http://www.wikidata.org/entity/Q111602,017161
http://www.wikidata.org/entity/Q111606,017162
http://www.wikidata.org/entity/Q111626,017163
http://www.wikidata.org/entity/Q111644,017164
http://www.wikidata.org/entity/Q111630,017165
http://www.wikidata.org/entity/Q111639,017166
http://www.wikidata.org/entity/Q111650,017167
http://www.wikidata.org/entity/Q111656,017168
http://www.wikidata.org/entity/Q111696,017169
http://www.wikidata.org/entity/Q111705,017170
http://www.wikidata.org/entity/Q111711,017171
http://www.wikidata.org/entity/Q111717,017172
http://www.wikidata.org/entity/Q111732,017173
http://www.wikidata.org/entity/Q111736,017174
http://www.wikidata.org/entity/Q111741,017175
http://www.wikidata.org/entity/Q111746,017176
http://www.wikidata.org/entity/Q111749,017177
http://www.wikidata.org/entity/Q112011,017178
http://www.wikidata.org/entity/Q112019,017179
http://www.wikidata.org/entity/Q112022,017180
http://www.wikidata.org/entity/Q112028,017181
http://www.wikidata.org/entity/Q112034,017182
http://www.wikidata.org/entity/Q112079,017183
http://www.wikidata.org/entity/Q112084,017184
http://www.wikidata.org/entity/Q112089,017185
http://www.wikidata.org/entity/Q112095,017186
http://www.wikidata.org/entity/Q112101,017187
http://www.wikidata.org/entity/Q112122,017188
http://www.wikidata.org/entity/Q112131,017190
http://www.wikidata.org/entity/Q112135,017191
http://www.wikidata.org/entity/Q112143,017192
http://www.wikidata.org/entity/Q112146,017193
http://www.wikidata.org/entity/Q112151,017194
http://www.wikidata.org/entity/Q112157,017195
http://www.wikidata.org/entity/Q112164,017196
http://www.wikidata.org/entity/Q112190,017197
http://www.wikidata.org/entity/Q70944,017198
http://www.wikidata.org/entity/Q112199,017199
http://www.wikidata.org/entity/Q112203,017200
http://www.wikidata.org/entity/Q112207,017201
http://www.wikidata.org/entity/Q112215,017202
http://www.wikidata.org/entity/Q112221,017203
http://www.wikidata.org/entity/Q112226,017204
http://www.wikidata.org/entity/Q112237,017205
http://www.wikidata.org/entity/Q111399,017206
http://www.wikidata.org/entity/Q40969,018001
http://www.wikidata.org/entity/Q39868,018003
http://www.wikidata.org/entity/Q39884,018004
http://www.wikidata.org/entity/Q39098,018005
http://www.wikidata.org/entity/Q39830,018006
http://www.wikidata.org/entity/Q39044,018007
http://www.wikidata.org/entity/Q40384,018008
http://www.wikidata.org/entity/Q40828,018009
http://www.wikidata.org/entity/Q39050,018011
http://www.wikidata.org/entity/Q39543,018012
http://www.wikidata.org/entity/Q40494,018013
http://www.wikidata.org/entity/Q40839,018014
http://www.wikidata.org/entity/Q39403,018015
http://www.wikidata.org/entity/Q39796,018016
http://www.wikidata.org/entity/Q41051,018017
http://www.wikidata.org/entity/Q39292,018018
http://www.wikidata.org/entity/Q39025,018019
http://www.wikidata.org/entity/Q40753,018020
http://www.wikidata.org/entity/Q39799,018021
http://www.wikidata.org/entity/Q40031,018022
http://www.wikidata.org/entity/Q40856,018023
http://www.wikidata.org/entity/Q40958,018024
http://www.wikidata.org/entity/Q3601,018025
http://www.wikidata.org/entity/Q134485392,018026
http://www.wikidata.org/entity/Q39462,018027
http://www.wikidata.org/entity/Q40750,018029
http://www.wikidata.org/entity/Q40920,018030
http://www.wikidata.org/entity/Q39179,018031
http://www.wikidata.org/entity/Q40910,018032
http://www.wikidata.org/entity/Q40907,018033
http://www.wikidata.org/entity/Q40320,018034
http://www.wikidata.org/entity/Q41081,018035
http://www.wikidata.org/entity/Q40306,018036
http://www.wikidata.org/entity/Q40611,018037
http://www.wikidata.org/entity/Q39234,018038
http://www.wikidata.org/entity/Q39664,018039
http://www.wikidata.org/entity/Q39221,018040
http://www.wikidata.org/entity/Q40344,018041
